sira;tistihdam;maas;iistihdam;icsaati;sbu;netsatis;mmaliyeti;katmadeger
18485;13,2;143,7;7,5;15,1;69,7;524,9;209,8;337,1
18486;10,7;127,1;6;12;60,6;433,9;182,9;239,4
18487;8,8;119,2;5,2;10,4;58,1;428,9;175,9;220,5
18488;10,2;141,9;5,9;11,5;69,4;489,7;205,9;284,5
18489;10,5;158;6,4;12,4;79;538,5;265,1;293
18490;12,2;195;7,2;14,5;94;704,8;378,9;331,9
18491;11,7;209,2;6,6;13,6;99,2;707,1;364,5;340,1
18492;11,4;206,1;6,6;13,5;97,8;845,4;448,1;406,9
18493;13;270,7;7,7;15,1;137;1120,7;557,6;589,4
18494;11,6;270,1;7,2;14,5;141,7;1128,4;569,5;545,7
18495;12,2;284,3;7,5;15,2;157;1171,6;604,3;566
18496;12;286;7,6;15,2;163,1;1214,3;636,5;590,2
18497;11,7;286,4;6,7;13,4;146,9;1224,3;620,7;597,3
18498;10,2;262,4;6,3;12,8;143,5;1084,4;565,3;524,7
18499;10,5;273,1;6,7;13,3;152,9;1197;679,2;544,7
18500;10;288,1;6,5;13,8;161,9;1260,2;697,6;526,1
18501;9,2;269,1;6,2;13,5;159,7;1343,1;772,4;556,5
18502;8,9;272,6;5,8;12,4;158;1181,3;712,6;454,9
18503;7,7;233,7;4,8;10,4;126,8;975,6;591,1;386,8
18504;7,9;238,8;4,9;10,5;132,7;1017;612,6;400,2
18505;8;248,5;4,9;10,1;133,4;1053,4;625,4;433,2
18506;8,4;267,6;5,3;10,9;150,6;1139,1;656,9;479,8
18507;8,4;280,7;5,4;11,3;156,4;1313,2;700,7;616,5
18508;9,4;340,5;6,3;13,1;194,2;1607,1;865,1;748,2
18509;9,5;333,3;6;13,1;172;1615,4;853,9;757,2
18510;9,5;345,3;6,6;14,3;197,5;1742,5;917,1;822
18511;10,5;378;7,2;14;210,2;1942,2;1063,3;877,3
18512;10,6;410,7;7,1;14,1;232,6;2168,3;1141,3;1055,5
18513;8,8;337,5;5,7;11,4;180,6;1920;1011,9;904,4
18514;8,2;334,5;5,1;10,5;164,2;1979;1073,2;902,9
18515;7,8;327,9;4,8;10,2;168,8;2106,1;1127,7;1002
18516;7,7;337,6;4,9;10,4;178,7;2345,4;1319,6;1044,5
18517;7,8;358,7;5;10,7;191,4;2476,8;1366,8;1137,2
18518;9;395;5,9;11,7;212,2;2589,4;1364,5;1259,7
18519;9;387,9;5,9;11,7;205,7;2557,5;1390;1192,7
18520;7,1;316,2;4,4;8,3;153,4;2171,8;1112;1082,2
18521;6,7;313,8;4,2;8,4;157;2528,2;1336,7;1216,1
18522;7,1;342,6;4,5;9;176,7;2711,8;1397,6;1371,2
18523;21,2;120,6;13;26,2;63,4;389,8;189,2;194,8
18524;21,8;131;13,3;26,7;68,7;429,8;201;231,4
18525;21,9;133,7;12,9;27;70;443,4;205,9;241,6
18526;20,3;122,7;11,8;24,3;62,3;403,8;184;217,1
18527;21,6;138,4;13;25,8;71,8;464,5;218,1;251,3
18528;21,2;142,2;12,9;27;75,1;499,5;233,7;272,8
18529;22,7;163,4;14;30;86,4;572,7;264,1;309,2
18530;25,5;183,9;15,7;33,2;98,8;661,6;322,8;354,2
18531;26,3;203,3;16,7;35,6;112,1;732,8;349,6;389,5
18532;27,9;215,4;17,2;35,8;113,5;770,4;357,4;419,3
18533;27,2;219,6;16,5;34,4;112,9;760,3;340,3;416,6
18534;28,7;246;17,4;36,9;129,2;843,6;383,2;469,9
18535;28,1;246,4;17,2;35;128,1;863,7;407,3;450
18536;25,6;233,8;15,4;30,9;117,4;848;393,2;466,1
18537;27,7;278,3;16,8;33,3;140,9;977,3;435,9;544,7
18538;31,4;340,1;19,3;38,4;172;1175,5;550,7;643,9
18539;31,6;372,4;18,7;37,5;182,2;1351,4;633,6;755
18540;30,7;368,7;17,4;34,8;169,8;1468,1;689,6;763,7
18541;29,4;389,3;16,5;33,3;179,7;1526,7;691,8;833,7
18542;33,6;483,1;19,6;39,4;230,8;1923,9;912,7;1031,6
18543;37,5;572,2;21,5;42,9;280,1;2243,7;1066,6;1221,8
18544;39,1;650,5;23,6;47,4;322,2;2659,5;1295,1;1391,2
18545;39,7;705,4;23,6;46,7;346,3;2867,9;1382,5;1517,6
18546;37,2;749,2;21,5;42,3;349,3;3005,1;1526,7;1471,2
18547;36,8;761,6;20,6;40,2;348,9;2957,9;1461,8;1476,4
18548;31,9;706,3;17,7;34,5;314,8;2591,2;1297;1206,8
18549;32,1;739,9;18,5;37,7;346,8;2762,6;1377,5;1406
18550;32,7;790,4;18,8;38,5;359,8;3052,2;1542,2;1547,3
18551;33;839,7;18,5;38,5;373;3357,4;1675,4;1657,5
18552;31,8;860,3;18,1;38;382,1;3422,2;1646,1;1760,5
18553;32;876,1;18,2;38;389,2;3507,9;1762,4;1793,6
18554;34,2;961,8;20,1;41,6;447,5;4087,2;2008,6;2085,7
18555;33,2;962,3;19,5;40,2;448;4113,5;2058,2;2078,5
18556;31,9;965,3;18,1;37,8;442,7;3883,6;1941,8;1970,5
18557;30,6;995,3;17,2;36,6;432,9;3933,6;1897,4;2043,7
18558;30,9;1110,3;17,5;37,8;480,7;4390,9;2179,1;2152,9
18559;33,9;1200,3;19,4;41,3;526,2;4827,3;2503;2401,8
18560;36,7;1289;20,9;45,4;580,8;5269,6;2832,5;2385,8
18561;37;1348,6;20,6;45,3;593,1;5340,1;2802,2;2511,6
18562;39,4;1531,9;23,3;49,4;701,1;6364,9;3304,9;3069,2
18563;39,1;1551,1;22,3;46,9;646,3;6553,2;3261,1;3205,8
18564;39,3;1675,6;23;47,7;717,8;6530,4;3227,8;3282,7
18565;40,3;1719,1;23,4;49,4;747,5;6864,2;3295,8;3545,4
18566;38,2;1597,2;21,9;45,1;719;6304,7;2992,1;3277,6
18567;34,2;1477,1;18,4;36,7;637,1;5876,5;2772,9;3080,3
18568;32,1;1467,7;20,1;40,9;720,5;6044,8;2942,6;3055,3
18569;30,4;1442,4;18,8;39,9;742,8;6418,8;3094;3366,2
18570;30,2;1489,1;19;40,7;788,4;7130,2;3622,9;3479,9
18571;30,4;1587,2;19,4;41,9;846,9;7508;3755,4;3753,7
18572;35,3;1753,2;21,7;45,1;837,8;7823,6;3752,5;4113,4
18573;35,2;1721,5;22,9;45,7;913;7727,2;3822,7;3894,6
18574;27,7;1403,5;17,1;32,4;680,8;6561,9;3058,1;3533,9
18575;26,1;1392,5;16,6;32,9;696,7;7638,9;3676;3971,1
18576;27,7;1520,5;17,7;35,2;784,3;8193,4;3843,8;4477,4
18577;19,8;90,2;13,9;26,6;56,5;324,7;156;159,5
18578;21,2;101,6;15,4;30,9;65,5;337,7;180,3;165,7
18579;21,8;106;15,5;30,4;67,7;339,6;181;153,4
18580;18,8;94,1;13,2;26,1;58,9;308,7;158,1;146,7
18581;19,3;102,4;13,8;27,5;65,7;328,4;167,6;165,3
18582;21;116;15,3;31,2;77,5;401,8;207,4;198,7
18583;22,7;132,2;16,9;35,1;89,1;455,9;235,2;226,7
18584;23,6;141,3;17,6;36,7;97,2;511,6;261,5;261,5
18585;29,1;192,9;21,7;45,9;132,6;678,6;336,8;353,5
18586;30,9;204,1;22,4;45;137,9;712,5;343,7;371
18587;32,2;226,4;23,3;46,4;151,5;776,9;382,8;407,4
18588;32,6;239,8;23,8;47,8;161,7;821,9;409,5;426,8
18589;32,2;244,3;22,7;44,4;159,7;835,2;401,8;451,7
18590;29,8;238,7;20,7;39,2;151,3;814,7;402;426,5
18591;30,4;268,4;21,5;42,4;173,4;934,8;461;481,7
18592;33,3;310,7;23,8;48;206,9;1066,5;542,2;553,1
18593;34,4;350;24,7;49,5;233,2;1307;697,8;688,9
18594;33,2;366,5;23,4;46,1;236,7;1466,7;769;718,9
18595;32;381,4;22,3;42,6;245,5;1566;795,2;768,6
18596;32,6;406,9;23;44;258,9;1706,9;869,9;838,3
18597;34,7;477,1;24,8;48,5;309,3;2053,9;1060,7;1036,8
18598;35,8;519,9;25,5;48,1;331,7;2210,9;1130,4;1121,1
18599;34,1;553,3;23,1;44,5;347,1;2321,1;1174,8;1182
18600;34;630,2;23,2;45,3;389,7;2591,7;1295,3;1346,5
18601;25,9;486,2;16,2;28,6;269,8;1855,8;925,8;886,3
18602;20,7;403,8;12,8;22,9;217,1;1536,2;732,8;717,2
18603;20,5;419,1;13,5;26;247,6;1718,9;891,3;803,3
18604;19,9;411,5;13;24,3;241,7;1812,5;918,8;862,2
18605;19,3;409,2;12,7;23,9;233,2;1830,2;965,6;836,8
18606;16,5;384,6;10,5;20,7;219;1631,1;834,5;790,1
18607;17,5;414,2;11,4;22,2;237,9;1873;929,8;939,6
18608;17,9;440,4;11,3;22,8;250,7;2061,3;1085,7;989
18609;18,4;463;11,5;23;257,3;2169,2;1165,8;1026,3
18610;17,9;483,8;11,2;22;269;2209,7;1095,4;1151,3
18611;16;427,4;10;19,7;234,2;1918,4;977,5;926,4
18612;16;439,7;10;20,6;241,4;2130,8;1077,2;1061,2
18613;17;486,6;10,7;21,8;256,2;2394;1260,7;1137,3
18614;18,2;509,1;11,9;23,6;278,6;2693,7;1512,6;1190,7
18615;18,5;544,3;12,2;25,7;306,4;2968,4;1644,7;1337,4
18616;17,8;564,5;11,8;22,8;316,9;3135,8;1711,5;1451,1
18617;19;618,9;12,7;25,6;358,9;3459;1982,8;1521,7
18618;20,3;697,9;13,6;26,9;395,2;4547,2;2537,1;2025,7
18619;21,8;739,5;14,8;27,2;419,2;4873,7;2991,1;1942
18620;20,8;687,8;14,1;25,8;387,3;4474;2729;1718,5
18621;15,6;590,8;10,2;19;319,2;2870,2;1713,1;1106
18622;15,9;645,4;10;20,3;316,8;3494,3;2062,7;1387,6
18623;16,3;694,6;10,1;21,4;357,7;4355,9;2455,9;1890,6
18624;17,4;782,6;11;23,5;414,3;5648,5;3252,9;2380,5
18625;18,9;907,8;12,1;26,1;484,4;6918,6;3813,6;3095,9
18626;23,7;1088,6;16,4;33,1;664,9;8371,7;4313,5;4064,6
18627;23,6;1069;15,3;30,6;566,9;8268,6;4394,2;3848,4
18628;18,6;871,5;11,5;21,7;422,7;7021,6;3515,3;3492
18629;17,5;864,6;11,1;22;432,6;8174,1;4225,6;3924
18630;18,5;944,1;11,9;23,6;487;8767,5;4418,4;4424,3
18631;14;73,4;8,8;16,7;40,6;256,6;132,5;112,1
18632;14,3;83,7;9,2;19,3;48,2;310,7;164,4;156,9
18633;16,4;95,4;10,6;21,9;55,1;342,1;181,4;156,8
18634;14,7;85,8;9,1;18,5;46,3;298,4;155,9;134,5
18635;15,4;94,6;9,9;20,1;53,6;334,9;176,5;161,6
18636;16,5;104,7;10,6;21,7;60;416,7;201,6;214,1
18637;18,5;123,5;13,5;25,5;70,6;494,3;248;250,7
18638;20;143,1;12,9;28,1;85;581,1;295,5;293,9
18639;24,8;182,6;16,4;34,9;109,9;743,5;391,9;376,8
18640;25,5;191,7;16,3;33,5;109,1;731,9;357,5;380,5
18641;25,1;197,3;15,7;31,6;111;767,8;387,8;383,3
18642;26,9;232,2;16,9;34,8;134,4;920,5;468,7;482,1
18643;26,7;217,3;16,3;31,5;120,5;858,1;449,8;396,7
18644;24,4;210,8;14,9;28,1;112,8;828,2;398,6;429,3
18645;24,4;247,3;15,4;30,1;138,2;967,2;484,5;484,5
18646;27,2;292,1;18,4;36;179,7;1181,4;626,4;578,1
18647;30,1;351,3;20,2;39,4;207,2;1419,7;781,1;691,3
18648;24,4;305,9;15,4;29;172,3;1221,8;669,8;519,4
18649;22,2;304,5;14,2;27,8;172,8;1239,9;702,2;547,9
18650;27;400,2;17,7;33,4;230,6;1778,5;963,9;808,9
18651;29,4;466,7;19,5;36,2;277,2;2236,6;1271,5;977
18652;31,3;533,4;21,3;40,3;316,4;2588;1478,2;1146,4
18653;27,7;501,2;17,6;33;276,5;2360;1343,4;975,3
18654;24,5;511,2;15,3;29,6;274;2241;1319,6;938,7
18655;22,5;469,4;13;23,9;232;1806,9;1031,8;685
18656;19,6;431,7;12,1;22;222,6;1680,4;1017,4;628,1
18657;20,1;458,4;13,2;24,4;246,2;2074,5;1217,3;838,9
18658;19,1;429,3;12,7;24;232,2;2123,5;1206,3;855,8
18659;18,5;411,8;12,1;21,8;224,7;2150,5;1314,5;798,8
18660;19,9;471,7;12,8;24,7;248;2425,2;1470,4;947,8
18661;21,3;510,2;14,1;27,2;282,9;2809,2;1808,4;1031,2
18662;20,3;523,2;13,4;26,8;293,6;2823,8;1635,8;1187
18663;19,9;516,5;13;26,1;287,7;2710,7;1649,8;1030,3
18664;17,1;467,1;11,3;22,2;261,5;2390,8;1449;942,1
18665;17,3;493,8;11,4;23,2;273,1;2736,8;1690;1040,5
18666;20,1;586,7;13,9;27,8;342,2;3180;1971,4;1197,3
18667;19,6;622,3;13,2;27,4;338,9;4028,9;2683,7;1374,6
18668;22;716,6;15,3;31,9;394;4939,7;3230,6;1751
18669;22,7;734,7;15,6;32,3;406,8;4836,2;3056,7;1750,7
18670;26;893,8;18,5;38,3;522,5;5538,3;3612;1970,4
18671;26,8;944,2;19,5;41,5;553,7;6248,4;4111,8;2160,6
18672;26,9;943;19;40,9;562;5525;3381,4;2096
18673;26,5;974,7;18,6;37,6;562,1;5916,2;3804,3;2171,9
18674;23,7;859,3;16,3;31,1;494,4;5167,7;3265;1828,7
18675;21,6;840,8;14,1;29,1;470,3;4657,9;2942;1710,7
18676;21;858,6;13,1;26,7;421,4;5149,5;3365,4;1811,8
18677;20,5;867,6;12,7;26,9;446,8;5894,7;3823,8;2139,4
18678;21;921,7;13,2;28,2;488;7083,3;4852,4;2380,3
18679;21,8;1011,6;13,9;30,1;539,8;8100,4;5469;2776,6
18680;26,2;1151,4;17,9;37,6;675,9;9209,2;5964,6;3308,7
18681;26,1;1130,6;17;33,8;599,6;9095,7;6076,2;3132,8
18682;20,5;921,7;12,7;24;447,1;7724;4860,7;2842,6
18683;19,3;914,5;12,3;24,4;457,6;8991,8;5843;3194,3
18684;20,5;998,6;13,1;26,1;515,1;9644,5;6109,6;3601,6
18685;15,9;87,6;11,7;22,4;57,6;287,8;115,3;158,9
18686;16,6;94,5;12;23,7;60,8;292,1;114,4;173,1
18687;17,3;103,2;12,5;25,1;67,7;313,9;127,7;195,9
18688;16,7;100,3;12;23,4;64,4;316,4;127,9;176,1
18689;17,2;107;12,6;25,1;69,7;325,4;129,6;205,2
18690;18,2;117,7;13,5;27,3;77,4;380,7;157;223,9
18691;19,8;136,2;14,6;30,7;90,8;441,9;177,5;275,2
18692;20,7;146,2;15,3;31,7;96,3;482,9;204,6;296,5
18693;22;162,3;16,4;34,7;108,9;548,9;232,7;327,5
18694;22,3;161,6;16,3;33,2;104,6;553,7;228,8;331,5
18695;21,9;164,4;16;32;104,8;560,8;234,7;317,6
18696;23;185;16,5;33,4;116,4;585,5;242,3;355
18697;22;182,3;15,6;30,7;114,1;591,7;246,9;337,3
18698;21,4;185,9;15,1;29,1;111,4;619,4;232,5;378,1
18699;23,1;202,3;16,9;32,9;124,2;730,5;302,7;434,5
18700;26,5;249;18,8;37,3;159,8;921,4;397,1;562
18701;26,1;252,7;19,3;37,4;167,3;1119,6;436,5;721,6
18702;21,2;219,9;14,7;27,4;136,8;1059,2;418,1;603,8
18703;22;261,8;15,9;30,4;165,6;1140,7;452,7;702,5
18704;27,7;325,7;20;38,5;210,4;1623,2;703,2;931,9
18705;29,8;377,5;21,9;41,8;244,1;1929,1;870,9;1069,2
18706;32,3;446,8;24;45,9;301,2;2197,2;1015,9;1205,2
18707;30,5;440;22,5;41,5;289,9;2298,8;1002,1;1294,6
18708;26;434,2;18,5;35,7;279,4;2144,7;931,5;1264,1
18709;21,6;393,6;14,5;25,9;228,6;1795,3;791,5;940,3
18710;19,5;385,1;13,3;24,9;223,2;1801,9;788,7;1015,9
18711;20;392,2;14,2;26,4;245,1;2016,3;965,9;1088,8
18712;19,2;398,4;13,2;23,9;240,1;1996,6;996,2;982,8
18713;17,9;383,8;12,5;24;229,3;2142,4;998,3;1121,5
18714;16,8;382,8;11,7;22,3;222,3;2161,8;1045,9;1125
18715;17,1;391,2;12;23,3;225,8;2505;1241;1275,7
18716;17,5;413,5;12,3;23,3;233,8;2617,5;1303,6;1299
18717;18,3;446,9;12,6;24,4;248,3;2805,8;1344,1;1471,8
18718;17,5;429,1;11,4;21,5;233,4;2580,7;1276,7;1310,9
18719;16,1;440,6;10,6;21,7;240,5;2872,5;1359,9;1506,8
18720;17;471,6;11,7;24,4;267,8;3480,1;1721,7;1758,3
18721;16,1;465,5;11,2;24,4;275,1;3608,3;1771,1;1865,2
18722;17;500,7;11,9;24,6;298,5;3790,8;1771,1;2030,6
18723;16,3;493,5;11,3;22,7;276,2;3744,3;1786,3;1949,4
18724;16,8;531,4;12,3;24,2;315,7;3609,8;1660,9;1983,4
18725;16,8;553,4;12,3;24;322,5;4252,3;1954,6;2349,7
18726;16,4;523,4;12,1;22,9;297,8;4570,8;2121,7;2451,2
18727;17,2;565,5;12,5;23;317;4656,1;2214,6;2493,5
18728;16,3;517,4;11;20,6;292,8;3912,2;1935,6;1931,9
18729;12;428,4;8,9;16,3;249,9;3635,7;1822,7;1804,9
18730;11,5;446;8,1;15,2;246;3270,7;1658,1;1600,2
18731;9,6;402,7;6,9;13,9;223,7;2787,6;1545,7;1259,9
18732;9;367;6,1;11,5;199,5;2580,9;1376,1;1214,5
18733;7,2;342,6;5;10;197,3;2117,9;1292,9;810,4
18734;7,4;338,1;5,3;9,8;178,8;2573,1;1162,6;1396,3
18735;7,5;345,9;5,5;10,3;188,6;2750,4;1167;1585,7
18736;5;217,9;3,4;6,5;116,1;1563,3;684,8;822,1
18737;4,6;224,7;3,1;6,5;119,1;1779,5;753,1;1031,9
18738;5,3;274,8;3,6;7,1;146,3;2140,8;918,6;1203,2
18739;12,2;71,6;8;15,8;39,6;290,8;151,8;137,5
18740;12,6;81,7;8,6;17,6;46,9;341,2;181,3;160,5
18741;13,6;88,7;9;17,9;48,3;351,4;184,2;167,1
18742;13,2;85,8;8,6;17;46,3;342,1;182;157,2
18743;12,7;88,5;8,3;17,3;48,8;357,8;190,6;167,8
18744;12,3;86,8;8,5;17,8;53,5;387,6;191,4;197,6
18745;14,4;108,9;9,8;22,3;68,2;455,8;227;235,7
18746;15,7;121,7;10,6;23,8;73,8;519,1;267,9;257,2
18747;17,7;136,6;12,5;26,4;85,8;616,3;316,1;315,9
18748;17;138,5;11,7;24,3;84,9;576,6;270,9;317,2
18749;17,1;148,9;11,7;23,6;89,2;570,9;260,8;302
18750;18,4;169,8;12,2;25,2;102,1;614,5;285,6;332,3
18751;17,6;166,6;11,2;22,8;92,8;599;287,3;308,8
18752;15,9;163,4;9,7;20,5;88,6;596,8;277,4;320,8
18753;18,8;200,4;11,9;25;116,9;763,8;353;421,6
18754;19,8;223,1;13,2;27,8;137,4;867,7;422,9;454
18755;22;270,6;14,9;30,5;163,1;1151,8;584,8;610,5
18756;20,5;271,2;13,1;26,3;157,6;1178,7;586,4;585,4
18757;19,6;273,4;12,8;25,3;157,3;1147,2;587,6;564,6
18758;22,1;341,6;14,3;28,6;193,7;1413,8;724,8;725,1
18759;23,6;395,1;15,4;30,5;229;1629,7;827;817,2
18760;24,5;443,3;15,7;31,6;254,1;1824,9;925;941,4
18761;23,7;461,9;15,2;30,4;273,7;1887;964,5;940,9
18762;23,5;520,6;15,4;31,8;300,7;2155,3;1134,9;1045,3
18763;19,9;427,3;13;23,4;248,1;1711,7;784,1;895,5
18764;18,2;382,7;11;19,4;203;1526,8;706,8;763,8
18765;20,5;463;12,8;24,2;265,9;1880,4;909,9;991,8
18766;19,9;496,8;12,8;24,7;275,2;2022,5;936,4;1088,8
18767;18,9;498,4;12;23,7;263,6;1936,7;909,3;1007
18768;18,8;544,6;11,6;24,3;294,1;2114,8;1066,5;1090,2
18769;19,8;604,8;12,4;25,9;322,5;2508,5;1240,5;1321,3
18770;19,1;581,4;11,7;24,4;309,1;2531,9;1227,9;1281,6
18771;19,3;613,9;12,1;24,5;322,1;2695,3;1269,6;1463,6
18772;19,6;624,2;11,8;24,6;321,5;2663,3;1300,1;1351,1
18773;19,9;673,2;11,9;24,8;343,6;2773,4;1254,4;1505,5
18774;20,4;738,9;13,1;28,4;418,5;3110,7;1450,3;1728,2
18775;18,7;686,1;12;25,7;392,1;3096,1;1445,4;1659,5
18776;19;726,8;12,7;26,9;427,8;3314,8;1617,9;1742,6
18777;19,8;757,7;13;25,6;410,2;3509;1617,9;1873,8
18778;22,5;918,2;14,6;29,3;485,8;4445;2453,4;2027
18779;21,1;840,4;13,4;26,3;436,2;4276,8;2296,9;1920,7
18780;18,5;758,2;11,4;21,6;363,7;4192,2;2259,4;1890,1
18781;20,1;813,3;12,2;23,3;409,7;4234,9;2293,8;1929,2
18782;18,3;776;11;21,5;402,5;3895,5;2146,5;1668,6
18783;16,1;794,1;9,2;17,5;389,8;3799,6;1871;2010,5
18784;15,1;748,9;8,5;17;325,1;3869;1974,2;1950,2
18785;15;754,9;8,4;17;322,6;4309,8;2238,1;2020
18786;14,9;771,4;8,5;18,1;328,2;4891,9;2609,4;2320,2
18787;15,4;791,1;9,1;19,1;352,1;5242,1;2902,3;2322,4
18788;15,5;783,4;8,9;18,8;382,1;5219,9;2886,4;2319,2
18789;15,5;838,8;9,3;18,5;385,1;5604,1;3188,2;2426,4
18790;13,7;734,3;7,9;15,2;317,8;4478,7;2335;2042
18791;13,2;753,3;7,8;15,7;339,3;5129,2;2825,4;2328,7
18792;14,2;840;8,3;16,9;371,1;5905,6;3273,2;2734,1
18793;15,6;94,4;9,6;19,1;51;252,5;92,3;163
18794;16,1;102,8;10,1;20,2;54,6;275,4;101,7;180,1
18795;16,8;111;10,4;21,3;58,4;305,7;117,8;178,3
18796;17,2;117,3;10,7;21,4;59,7;320,4;134,3;183,6
18797;18,1;126,9;11,5;23,1;65,4;341,3;141;193,3
18798;18,7;134,3;11,6;23,5;71,3;367,3;129,7;238,2
18799;19,3;144,6;11,6;24,4;75,4;393,1;140,6;258,8
18800;20,1;153,4;13,1;26,6;85,2;442,6;157,4;290,2
18801;21,3;167,8;13,8;28,7;96;509,6;183,3;342,6
18802;20;163,9;13,2;27,1;97,1;477,5;176,1;307,8
18803;19,3;162,2;12,5;25,4;95,1;472,1;171,9;302
18804;19,7;175,1;12,8;26,3;104,1;511;180,3;338,1
18805;20,2;185,2;12,9;26,6;106,3;533,8;188,5;351,2
18806;18,8;178,9;12,1;24;102,4;517,5;181;335,2
18807;19,2;201,3;12,5;24,7;117,8;598,3;219,5;385,6
18808;21;233,5;13,6;27,5;138,4;698,7;267;451,2
18809;22,9;277,7;14,8;30,9;163,8;839;334,4;539,6
18810;20,8;274,1;13,1;27;157;874,1;336,9;527,1
18811;20,4;288,5;12,8;25,7;162,3;934,5;364,2;558
18812;25,9;389,8;16;31,6;215,5;1253;477,8;784,2
18813;27,7;443,9;17,4;33,8;248,9;1455,7;550;931,5
18814;28,4;489,5;18;35,9;282,2;1611,3;633,9;1000,2
18815;27,8;530,6;17,7;34,3;305,8;1747,6;672,7;1097,2
18816;27,1;569,1;17;33,5;320,7;1870,7;715,9;1151,1
18817;26,3;579,4;16;31,1;315,1;1884,2;691,8;1170,3
18818;24;553,5;14,4;27,8;293,9;1810,1;665,8;1100,6
18819;23,3;565;14,2;27,8;305,9;1921,5;716,2;1204,7
18820;22,6;578,6;13,7;26,5;306,4;2026,7;750,5;1262
18821;21,8;587,2;13;25,9;301,9;2006,5;754,9;1229
18822;22,6;631,9;13,4;26,6;327,2;2189,9;785,1;1406,8
18823;21,7;650,8;12,5;25,1;316,2;2185,9;841,9;1362
18824;23,5;699,2;14;28,4;359,4;2497,8;950,9;1553,6
18825;23,5;762,2;13,3;27,1;368,8;2762,2;1080,3;1735,4
18826;23,9;797,2;13,7;28,1;393,2;2879,9;1222,4;1627
18827;26,2;894,4;15,4;31;427,6;3126,9;1252,4;1913,5
18828;24,9;899,5;14,2;29,2;417,4;3418,2;1378,4;2010
18829;24,8;895,4;14,9;30,2;438,5;3689,6;1579,9;2172,1
18830;28;1013;16,9;34,3;503,7;4184,7;1831,7;2447,4
18831;27,2;1015;16,3;33,3;489;4055,8;1726;2304,6
18832;32,1;1278,3;17,3;34,9;552,1;4900,5;2116,5;2706
18833;32,4;1307,9;17,2;34,6;547,9;4928,3;2171,4;2730,7
18834;31;1294,4;16,3;33,7;536,9;4689,8;2220,1;2488,4
18835;29,3;1263,4;16,1;33;533;4615,6;2090;2528,7
18836;27,9;1207,9;14,7;30,1;508,1;4229,6;1894,4;2260,5
18837;24;1141,2;11,8;23,7;452,2;4107,8;1752,1;2341
18838;24;1138,3;12,1;24,6;449,9;4113;1680,2;2460,9
18839;21,9;1096,4;10,6;21,7;413,9;3953,3;1621,1;2357,6
18840;20,1;1025,4;10,5;21,5;422;4025,5;1769,5;2273,5
18841;19,5;1054,4;10,2;21,6;429,1;4245,2;1839,9;2382,9
18842;19,1;1036,3;10,5;21,8;441,7;4173,6;1845,7;2336,3
18843;19,6;1131,3;10,4;22,5;467,3;4845,2;2320,7;2524,5
18844;17,5;1016,3;9,2;18,6;416,7;4128;2024,6;2052,2
18845;17,4;1074,9;9,4;18,4;431,2;4577;2208;2393,2
18846;17,6;1136,4;9,5;19;463;5131,6;2275,3;2916,4
18847;10,3;57,4;5,8;11,7;26,9;204,8;101,8;96,5
18848;11;65,1;6,4;13,3;31,6;222,5;113;114,6
18849;11,3;71;6,3;13,5;33,5;259,8;129,6;124,8
18850;10,7;69,9;5,9;12,7;31,5;225,1;107,9;115,7
18851;11,1;72,3;6,2;13;33,7;238;121,2;117,5
18852;12,1;83,7;6,8;14;38,7;279,1;137,7;143
18853;12,3;93;6,9;15,2;41,5;324;158,3;169,7
18854;12,9;102,4;7,3;16,2;46,8;349,4;164,3;193,9
18855;14,3;112,2;8;17,7;52,4;401;199,1;212,9
18856;16,1;129,3;8,9;18,3;58,2;495,7;236,1;259,4
18857;13,6;114,1;7,3;14,8;49,2;414,4;197,1;215,8
18858;15,7;138,5;8,8;17,9;64,8;472,4;212,4;264,4
18859;14,9;138,6;7,9;15,9;62,8;467,7;216;253,7
18860;13,2;128,4;7;14;56,8;438,4;220,9;217,2
18861;13,6;138,5;8,1;16;69,8;443,2;200,3;244,3
18862;13,7;149,5;8,7;17,6;81,2;498,9;226,7;294,7
18863;15,8;189,5;10,1;20,8;102,6;645,7;293,7;382
18864;13,8;179,3;8,1;15,9;93;664,6;302,7;363
18865;13,3;183,5;7,6;14,7;91,2;669,5;291,8;373
18866;15,2;209,4;9,3;17,9;107,4;746,3;305,4;469,3
18867;15,1;224,9;9;17,2;113;810,5;342;464,4
18868;17,6;263,1;11,3;21,4;140;1004,2;444,3;563,4
18869;17,9;287,9;11,2;21,1;147,6;1108,2;489,3;599,6
18870;16,7;300,2;10,1;19,1;152,4;1115,9;496,3;643,2
18871;16,5;323,3;9,4;17,8;154,1;1102,2;465,2;624,9
18872;13,8;267,7;8,2;15,5;131,2;954,2;383,2;582,3
18873;14,7;306;8,7;16,5;148,3;1197,2;519,6;702,7
18874;15,2;327,1;8,6;15,7;153,1;1288,5;596,5;686,9
18875;15,4;357,7;8,4;15,9;160,6;1291,7;580,6;687,3
18876;16,6;401,1;9,9;19,1;195,7;1434,8;623,6;821,6
18877;18,2;453,4;11,1;21,6;212;1697,6;744,5;970,9
18878;19,6;508,6;12,5;25;258,7;1778,7;798,2;1009,1
18879;18,9;500;11,7;23,6;246,2;1766,1;791,4;902,5
18880;17,5;472,3;10,9;22,1;229,9;1679,6;714,3;940
18881;17;529,4;10,3;20,1;230,9;1757,7;764,2;982,1
